id;username;text;created_at
451;@dededwi1583;Efektif untuk membunuh secara perlahan mana ada negara kafir mau baik sama muslim orang Amerika saja ngga boleh ke Indonesia karena udah tau kalo itu mau di bunuh cara perlahan kalo di indo kan nanti kena faksin ya jangan sama manusia di hewan dulu dong pak;14/05/2025 10:04
452;@mochhadikhilmi1617;Kadang kebohongan itu dibungkus dg sangat halus dan Indah.. Negara miskin rakyat buat kelinci percobaan  Bisnis vaksin.;14/05/2025 10:00
453;@DavidArdi-w8o;Kita sdh di jebak oleh aturan WHO n mnanda tangani ttg kbijakan kesehatan oleh PBB, dan vaksin ini semata2 konspirasi Yahudi n bisnis...;14/05/2025 09:59
454;@ariefsobondolo263;Meninggal karena penularan TBC tapi penduduk tetep bertambah logikanya dimana bro!;14/05/2025 09:59
455;@radenia_ap;Catat, kalau ini sukses;14/05/2025 09:59
456;@LamsinaSimanjuntak;ingat anak cucu kalau mau bikin n skenario lagi;14/05/2025 09:46
457;@LamsinaSimanjuntak;Sudah berapa meninggal Indonesia akibat xaksin?;14/05/2025 09:45
458;@LamsinaSimanjuntak;masih kurang orang Indonesia mati?;14/05/2025 09:44
459;@LamsinaSimanjuntak;Ingat Tuhan jangan cuman pengen berkuasa;14/05/2025 09:41
460;@LamsinaSimanjuntak;.AU mengurangi penduduk mau buang buang uang;14/05/2025 09:40
461;@LamsinaSimanjuntak;Tukang bohong;14/05/2025 09:39
462;@quranfirmansyah3809;Wong sehat2 aja masyarakat...kalaupun ada yang terjangkit tbc, cukup diobatin oleh Menkes..jgn yg sehat malah dikasih vaksin...;14/05/2025 09:27
463;@Ferydmk-e6w;Shalom, nama saya Ferry vewe Hermanto Damanik, no rek BRI JAKARTA KREKOT: 026101064242509, mohon donasi uang untuk biaya perobatan jalan karena tulang dada saya retak dan leher dll, usia saya 48 tahun, bila berkenan berdonasi uang untuk biaya perobatan saya dihimbau caranya dengan transfer langsung ke rekening saya dan tidak diberi langsung dan tidak dititip kesiapa juga, saya di PHK tanpa SP1, 2, tanpa surat PHK dari RS Advent bdg, 2014 SD 2025 Mei 15,  tidak pernah diberi  gaji, thr, dll dalam masa proses pengurusan hak saya, apakah saya di PHK karena pernah kritik Pertamina hutang di RS Advent bdg 2013, korupsi ,obat alkes, gedung bocor, aset ,salah obat, dll, status RS Advent bdg apa, bagaimana pajak, subsidinya? Waspadai modus penipuan dengan meniru wajah dan mengaku sebagai saya dan diarahkan ke peniru wajah,apakah untuk merampok donasi uang untuk saya dan merampok hak saya, dll? Apakah RS Advent bdg berada dibalik, waspada pada video editan yg disebar dugaan agar saya tidak ditolong dan dugaan menutupi kejahatan pelaku pembawa pisau tanpa ijin dan salah gunakan senjata tajam dan melukai dll, pasal berlapis ,apakah data obat alkes -2013 SD ,,,ada ??? Pesan untuk familiku sahabat, waspada darurat ketat bahaya, dugaan komplotan oknum sudah ada di famili dan orang luar yg bergabung, sudah masuk, famiki waspada, makan minum dibuat obat tidur obat perangsang, waspada santet tusuk jarum, waspada peniru wajah, meniru wajah yang sudah meninggal juga, dll, waspada modus dibuntingi baru nikah, atau dijebak wanita bunting tp disuruh tanggung jawab, dugaan masuk dari hak ini ,besar, adanya upaya membunuh saya berulang 2 dan santet tusuk jarum tiap hari dugaan pekerja jaringan ada oknum, waspada komplotan penipu,peniru wajah juga diduga merampok donasi uang untuk saya dan peninggalan orang tua leluhur target oknum , bapak ibu saya sudah lama meninggal, dilihat tidak ada bantuan uang dari famili ke saya padahal rontgen sudah lama saya titip dirumah pak Otto Hasibuan Peradi Wakil Mentri, dan surat saya tidak pernah dibalas, ini sangat bahaya, dihimbau bersihkan pekerja di famili dari mulai ,asisten rumah tangga, security, sopir, pekerja jaga rumah ,angkutan umum waspada,pakai hikmat Tuhan, tidak perlu mencari saya, cukup tau informasi saja, waspada makan minum dibuat obat tidur obat perangsang, dugaan oknum usia muda mudi dan berumur komplotan oknum ad;14/05/2025 09:22
464;@NgrombengOfficial;"<a href=""https://www.youtube.com/watch?v=GG-sRJM_jLE&amp;t=362"">6:02</a> vaksin kasih contohnya clinical trial cancer? ???? jelas beda kasus lah pak menteri ???? gini amat lu jd menteri ???Å vaksin d suntik k orang sehat biar dpt imun, sdngkan clinical trial cancer itu orangnya sudah sakit, trs d uji coba pengobatan alternatif. Jelas beda antar vaksin dngn obat. Lvl menteri masak kagak tau ????????";14/05/2025 08:51
465;@muhammadfauzi7526;mulai...;14/05/2025 08:47
466;@hendryadi6876;Tolong pak di uji di presiden dpr/mpr jajaran mentri dan semua keluarganya dulu pak;14/05/2025 08:21
467;@anungbraman77;Cobak lihat mukaknya;14/05/2025 07:49
468;@indo-st8xc;RAKYAT GAK BUTUH VAKSIN,RAKYAT BUTUH PEKERJAAN,KAMI RAKYAT INDONESIA TOLAK VAKSIN APAPUN;14/05/2025 07:48
469;@agungarbiyanto367;coba ditanya bapaknya sudah divaksin juga belum ??;14/05/2025 07:06
470;@muhammadrajab4438;Vaksin covid tdk bisa menjadi hujjah atas efektifitas vaksin, sebab banyak juga yg tdk vaksin covid sehat2 saja. Semua itu konspirasi untk keuntungan. <br><br>Jangan mau dijadikan kelinci percobaan. <br><br>Sebaiknya pejabatnya dulu yg divaksin.;14/05/2025 06:32
471;@comando376;tubuh manusia sdh ada Vaksinnya;14/05/2025 06:31
472;@comando376;Vaksin ini ada unsur Babinya;14/05/2025 06:30
473;@ngawurchanel04;Anda dulu Kemenkes yg harus melaksanakan vaksin dan kami akan menyaksikan 1  - 2 buln kedepanya ap yg akn terjadi kpd mu keme kes;14/05/2025 06:21
474;@maulanaherman1311;Taek;14/05/2025 05:47
475;@miftahulaliyah9302;Divaksin tambah banyak yg sakit,meninggal,itu namanya membunuh secara halus,semoga pemerintah bertobat dari vaksin,sbb membunuh tanpa haq tempatnya dineraka pak,semoga kalian para pejabat yg mengizinkan vaksin bisa bertobat,sbb ini pembunuhan;14/05/2025 02:57
476;@miftahulaliyah9302;Kalau mau sehat jgn divaksin,makan minum yg bergizi,minum susu,air minuman rimpang, madu,makan buah dan sayuran dan berdoa,jadi gk perlu vaksin pak;14/05/2025 02:54
477;@miftahulaliyah9302;Tolak vaksin,jgn mau divaksin,sbb banyak kejadian setelah divaksin sakit dan meninggal dunia;14/05/2025 02:52
478;@Angkringan_AJ;Alhamdulilah saya gek pernah vaksin;14/05/2025 01:38
479;@iwansetiawan-jc4fm;banyak yg ga vaksin sehat....<br>banyak yg vaksin mati jg....<br>tergantung kesehatan masing2 kale...<br>klo yg suka mager jarang olah raga , ga kena sinar matahari naaah itu...ituu....kehantam virus langsung KO dah.<br>tbc rutin minum susu kambing  InshaAllah lenyap.;14/05/2025 01:10
480;@norris-i1i;ALHAMDULILLAH YAH, MAYAN ANAK GW BISA DI VAKSIN ????????????????????;14/05/2025 01:06
481;@norris-i1i;YOK WARGA INDONESIA, SEGERA VAKSIN ????????????????;14/05/2025 01:01
482;@norris-i1i;TERIMA KASIH BANGET KEPADA BILL GATES, NEH ANAKKU AKAN SEGERA DI VAKSIN ????;14/05/2025 01:01
483;@endahcahyani818;Contohnya utk pasien2 yg sudah sakit parah....lha ini vaksin utk orang2 yg sehat...dimana logikanya...khan enggak bisa disamakan;14/05/2025 01:00
484;@Liverpoolfc1233;Sebelum rakyat coba suntikan dulu sama Mentri yg sedang bicara ini ingin tahu reaksi nya tu obat;14/05/2025 00:43
485;@DianPermatasari-d2z;Bill Gates tukang obat bukan penemu ??p??l;14/05/2025 00:33
486;@JeremoAsni;Bill gates : permasalahannya ada di populasi manusia<br><br>Elite global : dimana populasi terbanyak didunia<br><br>Bill gates : china, india, indonesia<br><br>Elite global : china negara kuat, india juga kuat, kita coba indonesia aja yg masyarakat nya goblok, suap pejabat nya semua lancar;14/05/2025 00:21
487;@rikidarmawan1988;Jualan HMVP ga laku diberita berita indo karena banyak bukti dr wni yg kerja di china yg katanya disana baik baik aja ga seheboh di berita indo , strategi baru besar2kan soal TBC , suntik2kan cairan maha benar itu menurut pro  who tanpa transparansi isi kandungan nya, efek negatif nya disensor , selalu dikatakan aman dan halal yg akhirnya setelah sekian tahun banyak masyarakat mengeluh sakit2an setelah dulu wajib suntik cairan pemaksaan itu , sampai muncul berita astrazeneka , phizer , dll mengumumkan produknya berbahaya , bahkan sudah dituntut dipengadilan luar negeri sana , tp karena paten yg dibuat gerombolan billgate kebal hukum makanya tdk bisa digugat , sampai trumph keluar dari who dan anti vaksin bgtu pun menkes amrik antivaksin juga , mkanya bill gate ga berani buat mengujicobakan produk2nya di amerika;13/05/2025 23:38
488;@Stg926;Menteri dan keluarga nya saja yang di suntik vaksin TBC. Saya dan keluarga saya tidak mau;13/05/2025 23:18
489;@RajaKomodo-qs4fe;"&quot;Tidak ada bangsa yang lebih bodoh dari indonesia&quot; pejabat tak perduli yang penting cuan di kantongnya sendiri";13/05/2025 23:13
490;@Kbungkus;vaksin Menkes saja jgn rakyat kecil;13/05/2025 23:10
491;@bacakomik6556;???????????? MATI KARENA TBC ITU BUKAN LOGIKA YG COCOK ???????? JIKA HIDUP TARGET 1000 TAHUN MAU NGAPAIN SAMPE TUA ????????;13/05/2025 23:03
492;@wikwiw67;Kedepan nya Indonesia akan di jadikan negara uji coba berbagi penyakit, yang termahal uji coba penyakit Palanga plongo 3000triliun ????????????????????????????????????????????????Éù?Éù?Éù?Éù?Éù?Éù?Éù?Éù?Éù?Éù?Éù?;13/05/2025 22:55
493;@Syahril-xl6rm;Lebih baik tertinggal pak,dr pada terima itu,hidup dan mati itu kuasa tuhan,penyakit itu ada lah lantaran.di mana yg banyak meninggal karna tbc itu,jelasin itu jangan mudah percaya dengan ada udang di balik batu.;13/05/2025 22:38
494;@QWONGOFFICIAL;DASAR KERUD;13/05/2025 22:35
495;@Syahril-xl6rm;Pak tanya dulu sama pak darma pongrekun biar bpk paham ,jangan tergiur sama bantuan bel geet itu kok gak belajar dr pengalaman covit kemaren,duit yg di korupsi jauh lebih banyak dr pemberian bel geet itu.;13/05/2025 22:34
496;@purwono8342;Hidup dan mati itu sdh takdir .;13/05/2025 21:54
497;@ArifIhsan-pe2gf;"Jangan mau ini akal &quot; Kemenkes....lihat vidio nya pak Pur Komjen darma ...";13/05/2025 21:52
498;@Mejot_YoutCanels;Alah udah dibayar pak menkes ini bicaranya terlalu melebih lebihkan tentang vaksin,.;13/05/2025 21:39
499;@semestaalam3047;Hati-hati siasat Iblis,jangan tumbalkan Rakyat RI jadi ajang uji coba.Sadarlah;13/05/2025 21:36
500;@semestaalam3047;Harus di tolak Tegas....;13/05/2025 21:35
501;@JasminChelseaaprilia;kelinci percobaan ???õ???õ???õ;13/05/2025 21:32
502;@yanudinjitafarit1322;Clinical trial...minta tolong dong diartikan ke bahasa indonesia...kok pak mentri bilang bukan percobaan;13/05/2025 21:19
503;@BudiJustin;Kalo mau tau pejabat tidak ada yang vaksin covid apa kita mau di tipu lg mikir;13/05/2025 21:13
504;@feriyanto3117;"Tolak tolak tolak vaksin dari bill gates vaksin ada serbuk teknologi bill gates ahli teknologi bukan ahli kesehatan <br>Niat buruk biill gates<br>Gak ada barang gratis didunia ini <br>Bill gates ahli teknologi &amp; bisnis<br><br>Sebelum terlambat <br><br>Salam damai Nusantara";13/05/2025 21:04
505;@gatotsuhariyadi117;Harus di coba dulu sama anak?˝  nya para menteri, pejabat?˝ , DPR dan para buzer ternak Mulyono.....???ç;13/05/2025 20:58
506;@perantaragaming7993;Menteri bodoh Donald Trump saja menghentikan kerjasamanya dengan WHO gara-gara merasa ditipu dan dirugikan lah ini malah nerima kerjasama bill gates!!! Mereka mau ngorbanin kita!!!;13/05/2025 20:53
507;@TomySilobakahayang;Jangan paksa rakyat kalau tidak mau.;13/05/2025 20:49
508;@Budz-c6s;Uji coba saja sama keluarga nya si Mentri itu..tidak Sudi kalian org dzolim;13/05/2025 20:32
509;@rahelyansip935;"Apa&quot; data terus yg di bicarakan, data hanya angka yang di mainkan.<br>ngk usah terlalu fokus data/ atau survei&quot; sd ketahuan ada konsvirasi kok,,, rakyat skarg udah pinta pak.... siapa mau di jadikan kelinci percobahan. kerja jujur biar punya bekal untuk akirat.";13/05/2025 20:22
510;@muncarcahyadi9330;Saya gak percaya sama USA ,berniat baik sama indonesia.;13/05/2025 20:14
511;@samjardavid6160;kemarin vaksin covid juga dibilang aman.. piye?;13/05/2025 20:10
512;@andre1006;Goyang terussss Indonesia wis arep perang Dunia ke tigaaa panggah mulek ae;13/05/2025 19:53
513;@IbrahimIbrahim-rv5xr;Pembodohan;13/05/2025 19:38
514;@KarmenPwd;Betul kata  darma pongrekun;13/05/2025 19:32
515;@KarmenPwd;Proyek;13/05/2025 19:29
516;@benikarundeng4072;Yang nggak tahu diri juga anggota DPR yang mengesahkan Omni buslaw kesehatan;13/05/2025 19:29
517;@benikarundeng4072;Benar yang dikatakan Komjen Dharmmaa pangrekun;13/05/2025 19:26
518;@sehatselalu357;Sering ada kata2 negara miskin. Padahal saya merasa indonesia itu kaya ko.;13/05/2025 19:20
519;@suhandikhovin8779;musti suruh???ß????dl vaksin ke warganya jgn ke negara lain;13/05/2025 19:19
520;@brigtmenril3108;Modalnya hanya menakut-Nakuti<br>Solusi adalah vaksin <br>Kalau enggak takut pasti enggak laku ????;13/05/2025 19:19
521;@Z.Bonbongemoy;Tukang ngeles;13/05/2025 19:10
522;@lookus2817;Clinical trial dengan uji coba sama saja. Clinical trial ke presiden + wakil presiden, para menteri + keluarga terlebih dahulu, baru ke rakyat!!! ????????????;13/05/2025 19:08
523;@HasanAmabi;Cukup kita berkaca pada pengalaman vonid 19;13/05/2025 19:04
524;@gigantic9717;Pejabat di indo itu menurut saya bukan orang yang profesional dibidangnya...rata2 lintas bidang semuaaa....;13/05/2025 19:02
525;@onuronur1454;HALO PA MENKES <br>KITA RAKYAT INDONESIA Y CINTA NKRI G BUTUH VAKSINNNNNNN<br>BPK PKE AJ BESERTA KLUARGA BPK YA .....KITA RKYT G BUTUH....<br>JGN MMKSA KMI RKT . KMI JG PUX HAK UNTUK MENOLAK (HAM)<br><br>Pglm COVID 19 ! <br>SKRG VAKSIN TBC <br>PRESIDEN PUTIN JG NOLAK <br>LAH INDONESIA KO MLH DJDKN KELINCI PERCOBAAN. <br>BUKANKH BILL G. INGIN MENGURANGI MANUSIA DI DUNIA ! <br><br>INTINYA JGN MKSA <br>KLAU RKYT G MAU Y UDAH<br>SUNTIK AJ PD Y MAU . <br>Y G MAU JGN MKSA /ANCAM . <br>SOAL MATI HARI INI DN BESOK ITU URUSAN TAKDIR /AJAL. <br>G VAKSIN JG KLAU SDH WAKTUX MENINGGAL YA SDH . <br><br>JGN GILA DONG <br>RAKYAT CEMAS;13/05/2025 18:57
526;@nhs3345;"Sya stuju bila anggota DPR,DPRD,ASN org&quot; elit dn klrga nya yg di vaksin TBC dluan.";13/05/2025 18:53
527;@samudraaudio285;CINA .HABIS NASI GANDUL..2 PIRING..DI KABUPATEN PATI .( TBC DI LUPAKAN )..FAHAM..;13/05/2025 18:31
528;@samudraaudio285;TBC...LEBIH NGERI TBS ( LEDAKAN RUDAL )...FAHAM..<br>NASI SOP KAKI KAMBING. + SATE KAMBING. BIKIN HAPPY...HIDUP .( KONTROL..DI DR..AMAL DONASI KEGIATAN )..RSUD...DAN RS.SUWASTA BAGUS .KSH..MITRA BANGSA .LULUSAN TNI AL .DUBAI DAN EROPA..;13/05/2025 18:31
529;@video_audio_viral7538;Kenapa gak diuji coba ke Simpanse Woi .. ngapain ke manusia ...;13/05/2025 18:18
530;@HayFa-j1z;Woy Menkes.. Buat klrga lu aja dah vaksinnya;13/05/2025 18:12
531;@pick-upartist8268;penyakit dalam vaksin.<br>berobat sampai miskin.<br>kejahatan dilabeli oportunis.<br>yang menang kapitalis.<br><br><br>jadi kapan scamdemi 2.0 ?;13/05/2025 18:07
532;@Ronggowarsito-c1s;Kami dan anak2 kami bukan kelinci percobaan;13/05/2025 17:48
533;@johannesalexander5345;Yg pertama di vaksin presiden dan para menteri jg anggota DPR lihat 2 tahun ada efek at tdk baru rakyat;13/05/2025 17:47
534;@yunusardianto6989;"Katanya Mau Menolong Rakyat ????Lha kok Ujung2nya Rakyat Malah Akan dijadikan Bahan Percobaan ????Tsumma Na&#39;udzubillah Mindalik.";13/05/2025 17:29
535;@mulani1236;Biarmi orang2 kementerian kesehatan saja yg disuntik tbc utk uji coba???ç???˝???????˝???????˝???????ç;13/05/2025 17:17
536;@andriandreas7666;Ud uji coba dulu sama DPR.;13/05/2025 16:34
537;@linatan3024;Yg pantas divaksin itu koruptor,pemerintah yg pintar mengatur ngri ini.jgn rakyat nanti tambah bodoh lagi,blum divaksin sdh bodoh apalagi divaksin jdi lebih bodoh.??Æõ;13/05/2025 16:19
538;@paninggaranulung5845;Menkes agen elit global,pecat dn tangkap.;13/05/2025 16:13
539;@satyapandji3922;Rakyat kok di pakai uji coba ?<br>Vaksin lagi, <br>Kalau saya kok takut ya, anak balita yg habis vaksin kadang langsung panas badanya , artinya ada resiko , apalagi  masih uji coba,<br>Ya Alloh , lindungilah kami dari perbuatan orang orang zolim, Aamiin;13/05/2025 15:55
540;@Ediswansinaga;Menteri Kesehatan Indonesia yg bukan latar belakang kesehatan .. Dan hasil nya begini. . Yg penting cuan ngalir;13/05/2025 15:43
541;@Ediswansinaga;Hahahaha.  <br>Setelah ditolak diluar negeri.. Kini si billgate mencari negara yg bisa dijadikan sapi perah dan kelinci percobaan.. <br>Dan itu adalah Indonesia..   <br>Memuakkan;13/05/2025 15:42
542;@alipbudiman5751;Si Budi dan keluarga nya harus di vaksin terlebih dahulu setelah itu baru pejabat pejabat pemerintah Konoha DPR MPR polri kpk TNI dan semua pejabat serta instansi yg ada di pemerintahan yang harus di vaksin;13/05/2025 15:27
543;@me-gusnia3320;Suntik aja dlu semua keluarga yg menyetujui vaksin ini divideo, dan disaksikan masyarakat, baru mengajak rakyat;13/05/2025 15:13
544;@Galing-x7z;Yg pertama Harus Menkes;13/05/2025 15:10
545;@mufidkhanifudin3697;Rakyat harus dukung karena itu pilihan rakyat;13/05/2025 14:16
546;@zoomhurya2095;Rakyat dihabisi dg konspirasi???ˇ???≠???≠;13/05/2025 14:11
547;@yudiasmandias7371;chip 666;13/05/2025 14:05
548;@Adelia-r9b1h;indonisia bubar....;13/05/2025 13:51
549;@pangkengchannel239;Cukup udah di bohongin vaksin covid,;13/05/2025 13:25
550;@AnsarSarifudin;Apa 7anya,,,d coba para pejabat dulu yg d tes sampai RT d desa,,,masa percobaan 1 thun...atw nenekmu dulu yg d tes...;13/05/2025 13:20
551;@roberton.hrd.gultomgultom;Oke katakanlah vaksinasi nya berhasil... masyarakatnya pun percaya diawal yang jadi konspirasi setelah mendapatkan kepercayaan masyarakat vaksin nya diganti chip ????;13/05/2025 13:13
552;@Kim_Soo_Hyun;nyumbang ??! ndasmu ,,, yg ada bakar uang buat mendapatkan uang lebih banyak (jualan);13/05/2025 13:08
553;@senoupi3590;TOLAK TOLAK TOLAK ENAK AJA KALIAN MAU.COBA2;13/05/2025 13:05
554;@exiskursussalonprivate1274;Jiwa kita sepertinya sedang diperjual belikan.. kemerdekaan kita sedang dirampas.. sebegitu bodohnyakah pemerintah atau  hanya bagian dari keserakahan akult...;13/05/2025 13:01
555;@exiskursussalonprivate1274;Dahulukan ujicoba kepada pejabat dan keluarganya..;13/05/2025 12:57
556;@exiskursussalonprivate1274;Bubarnya suatu negara bisa juga diartikan bahwa kita tidak punya lagi kendali atas diri kita sendiri. Termasuk mau divaksin atau tidak.;13/05/2025 12:55
557;@jacksonAlbarak;yang bagus nya, mamarika dulu yng di uji coba jang indonesia dulu, bahaya sekali <br>belum di coba...lasung coba dama masyrakat, dulu, apa pak mentri ini mau bertagang tanggung jiwab klu ada terjadi sesuatu wal ter hadap masyarakat.;13/05/2025 12:47
558;@navda18;Nkri tolak vaksin tbc...dll...dikadaliiii si gates;13/05/2025 12:46
559;@romansa5508;Indonesia bukan negara darurat TBC kenapa ujicoba nya disini??? sono di Singapura atau Afrika banyak penyakit TBC.. pemerintah bodoh sekali;13/05/2025 12:27
560;@eraera4566;Pembohongan publik;13/05/2025 12:15
561;@HambaNya-s1v;Kalau berbanding terbalik nanti hasilnya, siapa yang tanggung jawab setelah disuntik kan??? Kepala mu pak;13/05/2025 11:49
562;@jamakff1584;Udah61 thn baru ulang tahun semoga bapak cepat tobat inget umur;13/05/2025 11:18
563;@herisupriyanto07;Saya dan keluarga ga mau jdi kelinci percobaan;13/05/2025 11:14
564;@sumarnisugiyanto4114;Saya percaya pad  bu siti fadilah...;13/05/2025 11:06
565;@sumarnisugiyanto4114;Saya percaya pad  bu siti fadilah...;13/05/2025 11:04
566;@pitoyo5913;Pak Menteri dulu yg di vaksin baru rakyat ,;13/05/2025 10:51
567;@EliyatiEliyati-p3y;Astagfirullah.....vaksin lg vaksin lg ,nanti yg bekerja wajib vaksin ,ya allah ya rabb .;13/05/2025 10:15
568;@sayaSendiri-w3p;Suntik dulu menteri kesehatan dan geng mulyono ????;13/05/2025 10:13
569;@mangjhon;Manusia laknat,semoga tuhan segera mencabut nyawa orang orang serakah ini;13/05/2025 09:49
570;@fajarrizqi8092;Yg di vaksin remaja. Afrika, india, indonesia..<br>Bill gates tau ini negara sedang dapet bonus demografi. Jadinya, di ancurin secara halus usia produktifnya..;13/05/2025 09:17
571;@fadolidoli2979;INGAT JANGAN PERNAH DATANG KE PEMILU, HANAY MEMILIH PARA KORUPTOR BARU.;13/05/2025 09:17
572;@AdimAlgozali-fe7fc;100RB PERTAHUN MENINGGAL, UDH BENER GK ITU DATA NYA???;13/05/2025 09:03
573;@ahmadkakim9147;Siapa dulu plecidenya, wowow gitu loooooohhhh;13/05/2025 08:58
574;@umarayyub7888;saya bukan anti vaksin...<br>semua anak?˝ saya pun vaksin<br>tp covid kemaren saya sekeluarga menolak vaksin.<br>bahkan di sekolah anak pun saya pesan ke pihak sekolah anak saya tidak boleh vaksin tanpa se ijin saya....<br><br>ini muncul vaksin lagi TBC.....<br>mau kita dijadikan kelinci percobaan?????;13/05/2025 08:58
575;@margarethapeli2737;Mentri  kesehatan  hanya  5  thn  jgn  jadi  manusia  yg  aneh2 .bos  PIKIR  NYAW  ORANG  MAHAL  BAGI  TUHAN .NYAWA  MANUSIA  DARI  TUHAN . INGAT  AKHIR HIDUP  MU .MATI  MENGHDP  PENGADILAN  TUHAN;13/05/2025 08:27
576;@svn_Jo;Budi GS ini sekeluarga saja yang divaksin.. nanti biar di cek efeknya sesuai waktu maunya Bill Gates ????;13/05/2025 07:46
577;@RahmathidayatHidayat-br2co;Gini sudah ngomong nya kalok kena duit???????? alasan vaksin pembunuhterbanyak rakyat korupsi dan rakyat jadi kelinci karna duit????????;13/05/2025 07:44
578;@gardulistrik7632;Karena vaksin wajib kamu paksa kalo tidak susah cari kerja;13/05/2025 07:41
579;@GibranNoparizal;Ahli IT danta ke indonesia jadi ahli kesehatan..;13/05/2025 07:37
580;@kartinikarim6770;Berrati ekonomi rakyat yg diperbaiki biar ngk tbc bukan uji coba vaksin keluarga pejabat ajah dl yg dipaksin enak ajah rakyat biasa yg jd korban;13/05/2025 07:28
581;@kisworokisworo4834;Hati hati jangan sampai generasi mendatang malah pada terganggu kesehatannya atau jadi mandul, sehingga seperti di Eropa yang banyak justru orang tua. Miris ya;13/05/2025 07:28
582;@Van_de_Djoen;clinical trial.... seolah olah keren... padahal dijadikan tikus putih buat uji coba, mati itu karena sudah ajalnya, dimana mana penjual anti virus adalah yang membuat virus itu juga;13/05/2025 07:16
583;@SudirmanOtong;Baru selesai virus Corona virus tbc pulak;13/05/2025 07:11
584;@JasihoManihuruk;Hehehe... Rakyat Indonesia mau dijadikan umpan ujicoba vaksin.;13/05/2025 07:09
585;@wongjowo2902;Konoha;13/05/2025 06:52
586;@duniaanak4754;Jangan mau jadi kelinci nya apapun alasannya;13/05/2025 06:14
587;@8f_humairasalsabila619;"Bismillah...Allah jaga kita.semua.rakyat indonesia sehat wal&#39;afiat..tanpa vaksin????";13/05/2025 06:10
588;@prabadewa1836;"Baru kali ini pemerintah &#39;jujur&#39; kalau Indonesia itu negara miskin ????";13/05/2025 05:57
589;@PhRealme-pe5wu;memang benar kata pak darma;13/05/2025 05:45
590;@ZaenyAbdillah;setan bilgate laknatullah dajjalis;13/05/2025 05:26
591;@DedySetiawan-h2v;beraaakkkk lo menkes,rakyat jadi korban keserakahan penguasa rakyat jadi korbannya dan jadi bahan kelinci percobaan <br><br>tidak belajar dari covid beberapa tahun yg lalu,kami adalah saksi hidup yg sampai sekarang terkena efek samping dari hasil vaksinasi itu<br>kekuatan imun tubuh kita menjadi lemah dan sekarang mudah terserang penyakit...!!!!<br><br>gilaran sudah begini,siapa yg mau bertanggung jawab atas peristiwa ini????coba jelaskan???!!!!!<br><br>???õ ???ˇ???ˇ???≠???®???®???®;13/05/2025 05:22
592;@Sumarji-l1d;Nanti klo tidak mau di vaksin masarakat pasti akan di ancam... Seperti vaksin sebelum nya... Pejabat dan Menkes dapat uang nya rakyat yang Nerima resikonya..;13/05/2025 04:26
593;@santacittobuddhiststudies8819;Gak mau bilang uji coba, tp kok masih bilang TRIAL. Bukannya sama antara uji coba dan trial? Atau pak menteri yg juga dijadikan clinical trial???? Boleh lah!;13/05/2025 03:23
594;@PakJoko-c8j;Coba keluarga besar pak menkes divaksin dulu , ditunggu sekian tahun ada efek negatif apa ya? Berani tidak?!!!!!;13/05/2025 02:44
595;@PakJoko-c8j;Saya melihat hampir semua pernyataan pak menkes tidak ada jaminan sumpah bahwa jika pernyataan pak menkes bohong harus berani dimatikan oleh ALLOH SWT  lebih dulu akibat kebohongan nya. Berani tidak ya.....!!!!!?;13/05/2025 02:40
596;@Prestise-Tv;"&quot;Penjajahan Gaya Baru: Suntikan yang Terlihat Seperti Solusi&quot;<br><br>Di zaman kolonial, penjajahan dilakukan dengan Senjata dan Meriam.<br>Hari ini, mereka datang dengan jas putih, data ilmiah, dan janji keselamatan.<br><br>Virus muncul entah dari mana, lalu dunia panik.<br>Tak lama berselang, Vaksin datangÉ??dijual dengan Harga Tinggi, dibayar oleh Negara-Negara yang ketakutan.<br><br>Katanya demi kesehatan Rakyat.<br>Tapi siapa yang paling kaya setelah pandemi?<br>Bukan dokter desa. Bukan tenaga medis lapangan. Tapi segelintir Perusahaan Raksasa dan Elite Global.<br><br>Ini bukan soal teori konspirasi,<br>Ini soal logika Ekonomi:<br>Buat masalah É?? tawarkan solusi É?? Kontrol Sistem.<br><br>Begitulah cara Modern Merampok tanpa Terlihat Kasar.<br>Mereka tak perlu Menodong PistolÉ??Cukup Membawa Protokol.";13/05/2025 02:07
597;@Prestise-Tv;"<a href=""http://www.youtube.com/results?search_query=%23virus"">#Virus</a> dan <a href=""http://www.youtube.com/results?search_query=%23vaksin"">#Vaksin</a> <br>Virus dan Vaksin Adalah Modus/Siasat  Penjajahan Ekonomi&amp;Kesehatan<br>Begitulah Tabiat dan Siasat Orang?˝ Gerombolan Anak?˝ Cucu Penjajah Agar Cepat Kaya Raya di Dunia<br><br>Menurut Pakar&amp;Ahli Intelijen Kesehatan&amp;Ekonomi Dunia";13/05/2025 01:48
598;@Prestise-Tv;Kalau Betul Vaksin TBC itu Aman Sebaiknya<br>Vaksin TBC Kalau Mau di Uji Coba dulu Harusnya Sama Keluarga Bill Gates dulu dan Setelah itu Keluarga Menteri Kesehatan dan Keluarga Hasan Nasbi dulu Selama 5 Tahun dan Setelah itu Kalau Seandainya Terbukti Aman dan Sukses Baru Kasih Tau Sama Masyarakat;13/05/2025 01:37
