id,username,text,created_at
433,@BOLD-e7S,Senetron lagi....&quot;pandemi jilid 2&quot;.....corona thn kmrin  lebih kejam Dokternya... kmana tanggung jwb nya??<br>Rakyat harus kompak....,2025-05-14T06:02:26Z
434,@tvnongol547,Gk kepake menkes kaya gini enakan ibu Siti Fadilah yg jd menkes sdh terbukti lolos pandemi flu burung hanya dia yg brani lawan who dan negara lain mengakui kebenaran ibu siti fadilah.,2025-05-14T05:48:12Z
435,@ReonaldoNiko,Udalah Menkes !!!!!!!!!Cooivit itu buatan Para elit dan kerjasama dgnparamedis itu uangnya buat para pemimpin dan nyawa rakyat miakin jadi taruhannya sekarang TBC ??????? Gegara miskin dikorupsi para pejabat kalian durjana makan uang rakyat dan nyawa rakyat dicabut,2025-05-14T05:46:31Z
436,@tvnongol547,Uji coba vaksin tbc  sama bapak mentri kesehatan istri anak bapak smua coba tes dulu liat slma 3 th klo bagus bolehlah ke rakyat.,2025-05-14T05:41:01Z
437,@AinomaruZahida,Ogah mau d vaksin lagi,2025-05-14T04:44:15Z
438,@abdulyo1893,Negara miskin karena koruptor. Negara kita bukan negara miskin tapi dimiskinkan 😂,2025-05-14T04:24:59Z
439,@RahmadKopral,Jualan apa Pak???,2025-05-14T04:12:02Z
440,@Daigopetstreettv,Kita apresiasi  kehebatan menkes yang enggak ada gunanya. Enggak bisa nyiptain vaksin sendiri,2025-05-14T04:03:57Z
441,@ahmad_er602,"Menteri goblok <a href=""https://www.youtube.com/watch?v=GG-sRJM_jLE&amp;t=279"">4:39</a>",2025-05-14T03:58:11Z
442,@dededwi1583,Gemana ngga miskin pejabat korupsi ratusan ko trilyun satu orang avislah duit negara digigitin tikus rakus ngga kenyang kenyang belum lagi dari luar yang emas nikel bosit batu bata timah sawit la pokonya banyak kekayaan negara yang mubazir,2025-05-14T03:51:36Z
443,@dededwi1583,Alloh saja ngga pernah memaksa untuk patuh pada aturannya masa ini aturananusia maksa melebihi aturan Alloh mau ngga yang bikin aturan maksa kalo dia sendiri di paksa enak ngga di paksa,2025-05-14T03:44:15Z
444,@HusnulKhotimah-i4j,Cukup para pejabat divaksin  🤣,2025-05-14T03:36:28Z
445,@dededwi1583,Ya bil getes ngasih duit buat nyogok biar di bolehin nanti dapatnya dari jual faksin juga puluhan kali lipat dah gitu mudah masuk racun ke tubuh orang indo nabing mbunuh di lemahkan dulu secara perlahan,2025-05-14T03:26:19Z
446,@dedekustiawan1409,"Ini mentri mending di ganti aj membuat cemas rakyat Indonesia, mending di ganti aj sama bu ida pauziayah ...dulu aj orang tua orang tua jaman dulu tidak vaksin lebih baik umur nya lebih panjang di banding kan orang tua jaman sekarang",2025-05-14T03:20:47Z
447,@dededwi1583,Ya masal makanya yang di deketi pemerintah biar ngluarin kebijakan wajib faksin biar mati masal mudah ke jako semua tanpa perang licik emang amrik biar pemerentah yang maksa rakyat wajib faksin kalo ngga faksin di cari sampai kolong,2025-05-14T03:18:52Z
448,@lamongan1710,Aku pribadi menolok buwat kelinci percobaan.. mending pemimpin dlu yg du uji coba baru rakyat&#39;y,2025-05-14T03:13:06Z
449,@dededwi1583,Ayo kita jangan mau terus di bodohi sama negara kafir yang ongin merebut Indonesia dengan cara alus tanpa perang karena mau menguasai fripot lagi mari rame rakyat kompak menolak di faksin jangan mau di bodohi sama amerika kenapa ngga di negara sendiri dulu,2025-05-14T03:12:07Z
450,@andrealini629,"Sejahterakan rakyat, maka setiap rumah tangga bisa memberikan gizi dan kehidupan yg baik buat keluarganya masing², vaksin zat kimia pasti ada efek samping, pakai yg alami, jika masy makmur mereka bisa mencari makanan sehat atau obat²an alami sendiri tanpa perlu dpt hibah atau apalah itu mkaad dan tujuan trial² vaksin. Miris kali rakyat indo jadi tumbal, brantas korupsi, makmurkan rakyat. Pasti tingkat penyakit menurun. Allahuakbar! 😣",2025-05-14T03:07:58Z
451,@dededwi1583,Efektif untuk membunuh secara perlahan mana ada negara kafir mau baik sama muslim orang Amerika saja ngga boleh ke Indonesia karena udah tau kalo itu mau di bunuh cara perlahan kalo di indo kan nanti kena faksin ya jangan sama manusia di hewan dulu dong pak,2025-05-14T03:04:11Z
452,@mochhadikhilmi1617,Kadang kebohongan itu dibungkus dg sangat halus dan Indah.. Negara miskin rakyat buat kelinci percobaan  Bisnis vaksin.,2025-05-14T03:00:57Z
453,@DavidArdi-w8o,"Kita sdh di jebak oleh aturan WHO n mnanda tangani ttg kbijakan kesehatan oleh PBB, dan vaksin ini semata2 konspirasi Yahudi n bisnis...",2025-05-14T02:59:31Z
454,@ariefsobondolo263,Meninggal karena penularan TBC tapi penduduk tetep bertambah logikanya dimana bro!,2025-05-14T02:59:28Z
455,@radenia_ap,"Catat, kalau ini sukses",2025-05-14T02:59:23Z
456,@LamsinaSimanjuntak,ingat anak cucu kalau mau bikin n skenario lagi,2025-05-14T02:46:12Z
457,@LamsinaSimanjuntak,Sudah berapa meninggal Indonesia akibat xaksin?,2025-05-14T02:45:29Z
458,@LamsinaSimanjuntak,masih kurang orang Indonesia mati?,2025-05-14T02:44:22Z
459,@LamsinaSimanjuntak,Ingat Tuhan jangan cuman pengen berkuasa,2025-05-14T02:41:54Z
460,@LamsinaSimanjuntak,.AU mengurangi penduduk mau buang buang uang,2025-05-14T02:40:55Z
461,@LamsinaSimanjuntak,Tukang bohong,2025-05-14T02:39:47Z
462,@quranfirmansyah3809,"Wong sehat2 aja masyarakat...kalaupun ada yang terjangkit tbc, cukup diobatin oleh Menkes..jgn yg sehat malah dikasih vaksin...",2025-05-14T02:27:07Z
463,@Ferydmk-e6w,"Shalom, nama saya Ferry vewe Hermanto Damanik, no rek BRI JAKARTA KREKOT: 026101064242509, mohon donasi uang untuk biaya perobatan jalan karena tulang dada saya retak dan leher dll, usia saya 48 tahun, bila berkenan berdonasi uang untuk biaya perobatan saya dihimbau caranya dengan transfer langsung ke rekening saya dan tidak diberi langsung dan tidak dititip kesiapa juga, saya di PHK tanpa SP1, 2, tanpa surat PHK dari RS Advent bdg, 2014 SD 2025 Mei 15,  tidak pernah diberi  gaji, thr, dll dalam masa proses pengurusan hak saya, apakah saya di PHK karena pernah kritik Pertamina hutang di RS Advent bdg 2013, korupsi ,obat alkes, gedung bocor, aset ,salah obat, dll, status RS Advent bdg apa, bagaimana pajak, subsidinya? Waspadai modus penipuan dengan meniru wajah dan mengaku sebagai saya dan diarahkan ke peniru wajah,apakah untuk merampok donasi uang untuk saya dan merampok hak saya, dll? Apakah RS Advent bdg berada dibalik, waspada pada video editan yg disebar dugaan agar saya tidak ditolong dan dugaan menutupi kejahatan pelaku pembawa pisau tanpa ijin dan salah gunakan senjata tajam dan melukai dll, pasal berlapis ,apakah data obat alkes -2013 SD ,,,ada ??? Pesan untuk familiku sahabat, waspada darurat ketat bahaya, dugaan komplotan oknum sudah ada di famili dan orang luar yg bergabung, sudah masuk, famiki waspada, makan minum dibuat obat tidur obat perangsang, waspada santet tusuk jarum, waspada peniru wajah, meniru wajah yang sudah meninggal juga, dll, waspada modus dibuntingi baru nikah, atau dijebak wanita bunting tp disuruh tanggung jawab, dugaan masuk dari hak ini ,besar, adanya upaya membunuh saya berulang 2 dan santet tusuk jarum tiap hari dugaan pekerja jaringan ada oknum, waspada komplotan penipu,peniru wajah juga diduga merampok donasi uang untuk saya dan peninggalan orang tua leluhur target oknum , bapak ibu saya sudah lama meninggal, dilihat tidak ada bantuan uang dari famili ke saya padahal rontgen sudah lama saya titip dirumah pak Otto Hasibuan Peradi Wakil Mentri, dan surat saya tidak pernah dibalas, ini sangat bahaya, dihimbau bersihkan pekerja di famili dari mulai ,asisten rumah tangga, security, sopir, pekerja jaga rumah ,angkutan umum waspada,pakai hikmat Tuhan, tidak perlu mencari saya, cukup tau informasi saja, waspada makan minum dibuat obat tidur obat perangsang, dugaan oknum usia muda mudi dan berumur komplotan oknum ad",2025-05-14T02:22:51Z
464,@NgrombengOfficial,"<a href=""https://www.youtube.com/watch?v=GG-sRJM_jLE&amp;t=362"">6:02</a> vaksin kasih contohnya clinical trial cancer? 😂 jelas beda kasus lah pak menteri 😂 gini amat lu jd menteri 😁 vaksin d suntik k orang sehat biar dpt imun, sdngkan clinical trial cancer itu orangnya sudah sakit, trs d uji coba pengobatan alternatif. Jelas beda antar vaksin dngn obat. Lvl menteri masak kagak tau 🙈😂",2025-05-14T01:51:07Z
465,@muhammadfauzi7526,mulai...,2025-05-14T01:47:29Z
466,@hendryadi6876,Tolong pak di uji di presiden dpr/mpr jajaran mentri dan semua keluarganya dulu pak,2025-05-14T01:21:38Z
467,@anungbraman77,Cobak lihat mukaknya,2025-05-14T00:49:11Z
468,@indo-st8xc,"RAKYAT GAK BUTUH VAKSIN,RAKYAT BUTUH PEKERJAAN,KAMI RAKYAT INDONESIA TOLAK VAKSIN APAPUN",2025-05-14T00:48:31Z
469,@agungarbiyanto367,coba ditanya bapaknya sudah divaksin juga belum ??,2025-05-14T00:06:07Z
470,@muhammadrajab4438,"Vaksin covid tdk bisa menjadi hujjah atas efektifitas vaksin, sebab banyak juga yg tdk vaksin covid sehat2 saja. Semua itu konspirasi untk keuntungan. <br><br>Jangan mau dijadikan kelinci percobaan. <br><br>Sebaiknya pejabatnya dulu yg divaksin.",2025-05-13T23:32:00Z
471,@comando376,tubuh manusia sdh ada Vaksinnya,2025-05-13T23:31:10Z
472,@comando376,Vaksin ini ada unsur Babinya,2025-05-13T23:30:28Z
473,@ngawurchanel04,Anda dulu Kemenkes yg harus melaksanakan vaksin dan kami akan menyaksikan 1  - 2 buln kedepanya ap yg akn terjadi kpd mu keme kes,2025-05-13T23:21:56Z
474,@maulanaherman1311,Taek,2025-05-13T22:47:43Z
475,@miftahulaliyah9302,"Divaksin tambah banyak yg sakit,meninggal,itu namanya membunuh secara halus,semoga pemerintah bertobat dari vaksin,sbb membunuh tanpa haq tempatnya dineraka pak,semoga kalian para pejabat yg mengizinkan vaksin bisa bertobat,sbb ini pembunuhan",2025-05-13T19:57:54Z
476,@miftahulaliyah9302,"Kalau mau sehat jgn divaksin,makan minum yg bergizi,minum susu,air minuman rimpang, madu,makan buah dan sayuran dan berdoa,jadi gk perlu vaksin pak",2025-05-13T19:54:39Z
477,@miftahulaliyah9302,"Tolak vaksin,jgn mau divaksin,sbb banyak kejadian setelah divaksin sakit dan meninggal dunia",2025-05-13T19:52:16Z
478,@Angkringan_AJ,Alhamdulilah saya gek pernah vaksin,2025-05-13T18:38:05Z
479,@iwansetiawan-jc4fm,"banyak yg ga vaksin sehat....<br>banyak yg vaksin mati jg....<br>tergantung kesehatan masing2 kale...<br>klo yg suka mager jarang olah raga , ga kena sinar matahari naaah itu...ituu....kehantam virus langsung KO dah.<br>tbc rutin minum susu kambing  InshaAllah lenyap.",2025-05-13T18:10:47Z
480,@norris-i1i,"ALHAMDULILLAH YAH, MAYAN ANAK GW BISA DI VAKSIN 😘😘😘😘😘",2025-05-13T18:06:41Z
481,@norris-i1i,"YOK WARGA INDONESIA, SEGERA VAKSIN 😘😘😘😘",2025-05-13T18:01:26Z
482,@norris-i1i,"TERIMA KASIH BANGET KEPADA BILL GATES, NEH ANAKKU AKAN SEGERA DI VAKSIN 😘",2025-05-13T18:01:00Z
483,@endahcahyani818,Contohnya utk pasien2 yg sudah sakit parah....lha ini vaksin utk orang2 yg sehat...dimana logikanya...khan enggak bisa disamakan,2025-05-13T18:00:46Z
484,@Liverpoolfc1233,Sebelum rakyat coba suntikan dulu sama Mentri yg sedang bicara ini ingin tahu reaksi nya tu obat,2025-05-13T17:43:16Z
485,@DianPermatasari-d2z,Bill Gates tukang obat bukan penemu Épèl,2025-05-13T17:33:38Z
486,@JeremoAsni,"Bill gates : permasalahannya ada di populasi manusia<br><br>Elite global : dimana populasi terbanyak didunia<br><br>Bill gates : china, india, indonesia<br><br>Elite global : china negara kuat, india juga kuat, kita coba indonesia aja yg masyarakat nya goblok, suap pejabat nya semua lancar",2025-05-13T17:21:47Z
487,@rikidarmawan1988,"Jualan HMVP ga laku diberita berita indo karena banyak bukti dr wni yg kerja di china yg katanya disana baik baik aja ga seheboh di berita indo , strategi baru besar2kan soal TBC , suntik2kan cairan maha benar itu menurut pro  who tanpa transparansi isi kandungan nya, efek negatif nya disensor , selalu dikatakan aman dan halal yg akhirnya setelah sekian tahun banyak masyarakat mengeluh sakit2an setelah dulu wajib suntik cairan pemaksaan itu , sampai muncul berita astrazeneka , phizer , dll mengumumkan produknya berbahaya , bahkan sudah dituntut dipengadilan luar negeri sana , tp karena paten yg dibuat gerombolan billgate kebal hukum makanya tdk bisa digugat , sampai trumph keluar dari who dan anti vaksin bgtu pun menkes amrik antivaksin juga , mkanya bill gate ga berani buat mengujicobakan produk2nya di amerika",2025-05-13T16:38:59Z
488,@Stg926,Menteri dan keluarga nya saja yang di suntik vaksin TBC. Saya dan keluarga saya tidak mau,2025-05-13T16:18:52Z
489,@RajaKomodo-qs4fe,&quot;Tidak ada bangsa yang lebih bodoh dari indonesia&quot; pejabat tak perduli yang penting cuan di kantongnya sendiri,2025-05-13T16:13:32Z
490,@Kbungkus,vaksin Menkes saja jgn rakyat kecil,2025-05-13T16:10:10Z
491,@bacakomik6556,😮😮😮 MATI KARENA TBC ITU BUKAN LOGIKA YG COCOK 😮😮 JIKA HIDUP TARGET 1000 TAHUN MAU NGAPAIN SAMPE TUA 😮😮,2025-05-13T16:03:52Z
492,@wikwiw67,"Kedepan nya Indonesia akan di jadikan negara uji coba berbagi penyakit, yang termahal uji coba penyakit Palanga plongo 3000triliun 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕❌❌❌❌❌❌❌❌❌❌❌",2025-05-13T15:55:09Z
493,@Syahril-xl6rm,"Lebih baik tertinggal pak,dr pada terima itu,hidup dan mati itu kuasa tuhan,penyakit itu ada lah lantaran.di mana yg banyak meninggal karna tbc itu,jelasin itu jangan mudah percaya dengan ada udang di balik batu.",2025-05-13T15:38:25Z
494,@QWONGOFFICIAL,DASAR KERUD,2025-05-13T15:35:49Z
495,@Syahril-xl6rm,"Pak tanya dulu sama pak darma pongrekun biar bpk paham ,jangan tergiur sama bantuan bel geet itu kok gak belajar dr pengalaman covit kemaren,duit yg di korupsi jauh lebih banyak dr pemberian bel geet itu.",2025-05-13T15:34:49Z
496,@purwono8342,Hidup dan mati itu sdh takdir .,2025-05-13T14:54:10Z
497,@ArifIhsan-pe2gf,Jangan mau ini akal &quot; Kemenkes....lihat vidio nya pak Pur Komjen darma ...,2025-05-13T14:52:16Z
498,@Mejot_YoutCanels,"Alah udah dibayar pak menkes ini bicaranya terlalu melebih lebihkan tentang vaksin,.",2025-05-13T14:39:48Z
499,@semestaalam3047,"Hati-hati siasat Iblis,jangan tumbalkan Rakyat RI jadi ajang uji coba.Sadarlah",2025-05-13T14:36:33Z
500,@semestaalam3047,Harus di tolak Tegas....,2025-05-13T14:35:27Z
501,@JasminChelseaaprilia,kelinci percobaan 😢😢😢,2025-05-13T14:32:50Z
502,@yanudinjitafarit1322,Clinical trial...minta tolong dong diartikan ke bahasa indonesia...kok pak mentri bilang bukan percobaan,2025-05-13T14:19:01Z
503,@BudiJustin,Kalo mau tau pejabat tidak ada yang vaksin covid apa kita mau di tipu lg mikir,2025-05-13T14:13:57Z
504,@feriyanto3117,Tolak tolak tolak vaksin dari bill gates vaksin ada serbuk teknologi bill gates ahli teknologi bukan ahli kesehatan <br>Niat buruk biill gates<br>Gak ada barang gratis didunia ini <br>Bill gates ahli teknologi &amp; bisnis<br><br>Sebelum terlambat <br><br>Salam damai Nusantara,2025-05-13T14:04:27Z
505,@gatotsuhariyadi117,"Harus di coba dulu sama anak²  nya para menteri, pejabat² , DPR dan para buzer ternak Mulyono.....👍",2025-05-13T13:58:44Z
506,@perantaragaming7993,Menteri bodoh Donald Trump saja menghentikan kerjasamanya dengan WHO gara-gara merasa ditipu dan dirugikan lah ini malah nerima kerjasama bill gates!!! Mereka mau ngorbanin kita!!!,2025-05-13T13:53:23Z
507,@TomySilobakahayang,Jangan paksa rakyat kalau tidak mau.,2025-05-13T13:49:39Z
508,@Budz-c6s,Uji coba saja sama keluarga nya si Mentri itu..tidak Sudi kalian org dzolim,2025-05-13T13:32:11Z
509,@rahelyansip935,"Apa&quot; data terus yg di bicarakan, data hanya angka yang di mainkan.<br>ngk usah terlalu fokus data/ atau survei&quot; sd ketahuan ada konsvirasi kok,,, rakyat skarg udah pinta pak.... siapa mau di jadikan kelinci percobahan. kerja jujur biar punya bekal untuk akirat.",2025-05-13T13:22:52Z
510,@muncarcahyadi9330,"Saya gak percaya sama USA ,berniat baik sama indonesia.",2025-05-13T13:14:10Z
511,@samjardavid6160,kemarin vaksin covid juga dibilang aman.. piye?,2025-05-13T13:10:55Z
512,@andre1006,Goyang terussss Indonesia wis arep perang Dunia ke tigaaa panggah mulek ae,2025-05-13T12:53:23Z
513,@IbrahimIbrahim-rv5xr,Pembodohan,2025-05-13T12:38:15Z
514,@KarmenPwd,Betul kata  darma pongrekun,2025-05-13T12:32:45Z
515,@KarmenPwd,Proyek,2025-05-13T12:29:59Z
516,@benikarundeng4072,Yang nggak tahu diri juga anggota DPR yang mengesahkan Omni buslaw kesehatan,2025-05-13T12:29:15Z
517,@benikarundeng4072,Benar yang dikatakan Komjen Dharmmaa pangrekun,2025-05-13T12:26:48Z
518,@sehatselalu357,Sering ada kata2 negara miskin. Padahal saya merasa indonesia itu kaya ko.,2025-05-13T12:20:04Z
519,@suhandikhovin8779,musti suruh🇺🇸dl vaksin ke warganya jgn ke negara lain,2025-05-13T12:19:28Z
520,@brigtmenril3108,Modalnya hanya menakut-Nakuti<br>Solusi adalah vaksin <br>Kalau enggak takut pasti enggak laku 😂,2025-05-13T12:19:17Z
521,@Z.Bonbongemoy,Tukang ngeles,2025-05-13T12:10:21Z
522,@lookus2817,"Clinical trial dengan uji coba sama saja. Clinical trial ke presiden + wakil presiden, para menteri + keluarga terlebih dahulu, baru ke rakyat!!! 💩💩💩",2025-05-13T12:08:11Z
523,@HasanAmabi,Cukup kita berkaca pada pengalaman vonid 19,2025-05-13T12:04:30Z
524,@gigantic9717,Pejabat di indo itu menurut saya bukan orang yang profesional dibidangnya...rata2 lintas bidang semuaaa....,2025-05-13T12:02:20Z
525,@onuronur1454,HALO PA MENKES <br>KITA RAKYAT INDONESIA Y CINTA NKRI G BUTUH VAKSINNNNNNN<br>BPK PKE AJ BESERTA KLUARGA BPK YA .....KITA RKYT G BUTUH....<br>JGN MMKSA KMI RKT . KMI JG PUX HAK UNTUK MENOLAK (HAM)<br><br>Pglm COVID 19 ! <br>SKRG VAKSIN TBC <br>PRESIDEN PUTIN JG NOLAK <br>LAH INDONESIA KO MLH DJDKN KELINCI PERCOBAAN. <br>BUKANKH BILL G. INGIN MENGURANGI MANUSIA DI DUNIA ! <br><br>INTINYA JGN MKSA <br>KLAU RKYT G MAU Y UDAH<br>SUNTIK AJ PD Y MAU . <br>Y G MAU JGN MKSA /ANCAM . <br>SOAL MATI HARI INI DN BESOK ITU URUSAN TAKDIR /AJAL. <br>G VAKSIN JG KLAU SDH WAKTUX MENINGGAL YA SDH . <br><br>JGN GILA DONG <br>RAKYAT CEMAS,2025-05-13T11:57:16Z
526,@nhs3345,"Sya stuju bila anggota DPR,DPRD,ASN org&quot; elit dn klrga nya yg di vaksin TBC dluan.",2025-05-13T11:53:46Z
527,@samudraaudio285,CINA .HABIS NASI GANDUL..2 PIRING..DI KABUPATEN PATI .( TBC DI LUPAKAN )..FAHAM..,2025-05-13T11:31:43Z
528,@samudraaudio285,TBC...LEBIH NGERI TBS ( LEDAKAN RUDAL )...FAHAM..<br>NASI SOP KAKI KAMBING. + SATE KAMBING. BIKIN HAPPY...HIDUP .( KONTROL..DI DR..AMAL DONASI KEGIATAN )..RSUD...DAN RS.SUWASTA BAGUS .KSH..MITRA BANGSA .LULUSAN TNI AL .DUBAI DAN EROPA..,2025-05-13T11:31:01Z
529,@video_audio_viral7538,Kenapa gak diuji coba ke Simpanse Woi .. ngapain ke manusia ...,2025-05-13T11:18:16Z
530,@HayFa-j1z,Woy Menkes.. Buat klrga lu aja dah vaksinnya,2025-05-13T11:12:57Z
531,@pick-upartist8268,penyakit dalam vaksin.<br>berobat sampai miskin.<br>kejahatan dilabeli oportunis.<br>yang menang kapitalis.<br><br><br>jadi kapan scamdemi 2.0 ?,2025-05-13T11:07:09Z
532,@Ronggowarsito-c1s,Kami dan anak2 kami bukan kelinci percobaan,2025-05-13T10:48:21Z
533,@johannesalexander5345,Yg pertama di vaksin presiden dan para menteri jg anggota DPR lihat 2 tahun ada efek at tdk baru rakyat,2025-05-13T10:47:25Z
534,@yunusardianto6989,Katanya Mau Menolong Rakyat 👈Lha kok Ujung2nya Rakyat Malah Akan dijadikan Bahan Percobaan 👈Tsumma Na&#39;udzubillah Mindalik.,2025-05-13T10:29:09Z
535,@mulani1236,Biarmi orang2 kementerian kesehatan saja yg disuntik tbc utk uji coba👍🇲🇨🇲🇨🇲🇨👍,2025-05-13T10:17:46Z
536,@andriandreas7666,Ud uji coba dulu sama DPR.,2025-05-13T09:34:10Z
537,@linatan3024,"Yg pantas divaksin itu koruptor,pemerintah yg pintar mengatur ngri ini.jgn rakyat nanti tambah bodoh lagi,blum divaksin sdh bodoh apalagi divaksin jdi lebih bodoh.🫢",2025-05-13T09:19:24Z
538,@paninggaranulung5845,"Menkes agen elit global,pecat dn tangkap.",2025-05-13T09:13:32Z
539,@satyapandji3922,"Rakyat kok di pakai uji coba ?<br>Vaksin lagi, <br>Kalau saya kok takut ya, anak balita yg habis vaksin kadang langsung panas badanya , artinya ada resiko , apalagi  masih uji coba,<br>Ya Alloh , lindungilah kami dari perbuatan orang orang zolim, Aamiin",2025-05-13T08:55:54Z
540,@Ediswansinaga,Menteri Kesehatan Indonesia yg bukan latar belakang kesehatan .. Dan hasil nya begini. . Yg penting cuan ngalir,2025-05-13T08:43:53Z
541,@Ediswansinaga,Hahahaha.  <br>Setelah ditolak diluar negeri.. Kini si billgate mencari negara yg bisa dijadikan sapi perah dan kelinci percobaan.. <br>Dan itu adalah Indonesia..   <br>Memuakkan,2025-05-13T08:42:19Z
542,@alipbudiman5751,Si Budi dan keluarga nya harus di vaksin terlebih dahulu setelah itu baru pejabat pejabat pemerintah Konoha DPR MPR polri kpk TNI dan semua pejabat serta instansi yg ada di pemerintahan yang harus di vaksin,2025-05-13T08:27:33Z
543,@me-gusnia3320,"Suntik aja dlu semua keluarga yg menyetujui vaksin ini divideo, dan disaksikan masyarakat, baru mengajak rakyat",2025-05-13T08:13:23Z
544,@Galing-x7z,Yg pertama Harus Menkes,2025-05-13T08:10:16Z
545,@mufidkhanifudin3697,Rakyat harus dukung karena itu pilihan rakyat,2025-05-13T07:16:38Z
546,@zoomhurya2095,Rakyat dihabisi dg konspirasi😠😡😡,2025-05-13T07:11:37Z
547,@yudiasmandias7371,chip 666,2025-05-13T07:05:49Z
548,@Adelia-r9b1h,indonisia bubar....,2025-05-13T06:51:12Z
549,@pangkengchannel239,"Cukup udah di bohongin vaksin covid,",2025-05-13T06:25:19Z
550,@AnsarSarifudin,"Apa 7anya,,,d coba para pejabat dulu yg d tes sampai RT d desa,,,masa percobaan 1 thun...atw nenekmu dulu yg d tes...",2025-05-13T06:20:42Z
551,@roberton.hrd.gultomgultom,Oke katakanlah vaksinasi nya berhasil... masyarakatnya pun percaya diawal yang jadi konspirasi setelah mendapatkan kepercayaan masyarakat vaksin nya diganti chip 😂,2025-05-13T06:13:15Z
552,@Kim_Soo_Hyun,"nyumbang ??! ndasmu ,,, yg ada bakar uang buat mendapatkan uang lebih banyak (jualan)",2025-05-13T06:08:36Z
553,@senoupi3590,TOLAK TOLAK TOLAK ENAK AJA KALIAN MAU.COBA2,2025-05-13T06:05:10Z
554,@exiskursussalonprivate1274,Jiwa kita sepertinya sedang diperjual belikan.. kemerdekaan kita sedang dirampas.. sebegitu bodohnyakah pemerintah atau  hanya bagian dari keserakahan akult...,2025-05-13T06:01:23Z
555,@exiskursussalonprivate1274,Dahulukan ujicoba kepada pejabat dan keluarganya..,2025-05-13T05:57:15Z
556,@exiskursussalonprivate1274,Bubarnya suatu negara bisa juga diartikan bahwa kita tidak punya lagi kendali atas diri kita sendiri. Termasuk mau divaksin atau tidak.,2025-05-13T05:55:41Z
557,@jacksonAlbarak,"yang bagus nya, mamarika dulu yng di uji coba jang indonesia dulu, bahaya sekali <br>belum di coba...lasung coba dama masyrakat, dulu, apa pak mentri ini mau bertagang tanggung jiwab klu ada terjadi sesuatu wal ter hadap masyarakat.",2025-05-13T05:47:28Z
558,@navda18,Nkri tolak vaksin tbc...dll...dikadaliiii si gates,2025-05-13T05:46:29Z
559,@romansa5508,Indonesia bukan negara darurat TBC kenapa ujicoba nya disini??? sono di Singapura atau Afrika banyak penyakit TBC.. pemerintah bodoh sekali,2025-05-13T05:27:24Z
560,@eraera4566,Pembohongan publik,2025-05-13T05:15:43Z
561,@HambaNya-s1v,"Kalau berbanding terbalik nanti hasilnya, siapa yang tanggung jawab setelah disuntik kan??? Kepala mu pak",2025-05-13T04:49:48Z
562,@jamakff1584,Udah61 thn baru ulang tahun semoga bapak cepat tobat inget umur,2025-05-13T04:18:15Z
563,@herisupriyanto07,Saya dan keluarga ga mau jdi kelinci percobaan,2025-05-13T04:14:14Z
564,@sumarnisugiyanto4114,Saya percaya pad  bu siti fadilah...,2025-05-13T04:06:40Z
565,@sumarnisugiyanto4114,Saya percaya pad  bu siti fadilah...,2025-05-13T04:04:11Z
566,@pitoyo5913,"Pak Menteri dulu yg di vaksin baru rakyat ,",2025-05-13T03:51:27Z
567,@EliyatiEliyati-p3y,"Astagfirullah.....vaksin lg vaksin lg ,nanti yg bekerja wajib vaksin ,ya allah ya rabb .",2025-05-13T03:15:39Z
568,@sayaSendiri-w3p,Suntik dulu menteri kesehatan dan geng mulyono 😅,2025-05-13T03:13:16Z
569,@mangjhon,"Manusia laknat,semoga tuhan segera mencabut nyawa orang orang serakah ini",2025-05-13T02:49:29Z
570,@fajarrizqi8092,"Yg di vaksin remaja. Afrika, india, indonesia..<br>Bill gates tau ini negara sedang dapet bonus demografi. Jadinya, di ancurin secara halus usia produktifnya..",2025-05-13T02:17:59Z
571,@fadolidoli2979,"INGAT JANGAN PERNAH DATANG KE PEMILU, HANAY MEMILIH PARA KORUPTOR BARU.",2025-05-13T02:17:33Z
572,@AdimAlgozali-fe7fc,"100RB PERTAHUN MENINGGAL, UDH BENER GK ITU DATA NYA???",2025-05-13T02:03:47Z
573,@ahmadkakim9147,"Siapa dulu plecidenya, wowow gitu loooooohhhh",2025-05-13T01:58:26Z
574,@umarayyub7888,saya bukan anti vaksin...<br>semua anak² saya pun vaksin<br>tp covid kemaren saya sekeluarga menolak vaksin.<br>bahkan di sekolah anak pun saya pesan ke pihak sekolah anak saya tidak boleh vaksin tanpa se ijin saya....<br><br>ini muncul vaksin lagi TBC.....<br>mau kita dijadikan kelinci percobaan?????,2025-05-13T01:58:20Z
575,@margarethapeli2737,Mentri  kesehatan  hanya  5  thn  jgn  jadi  manusia  yg  aneh2 .bos  PIKIR  NYAW  ORANG  MAHAL  BAGI  TUHAN .NYAWA  MANUSIA  DARI  TUHAN . INGAT  AKHIR HIDUP  MU .MATI  MENGHDP  PENGADILAN  TUHAN,2025-05-13T01:27:00Z
576,@svn_Jo,Budi GS ini sekeluarga saja yang divaksin.. nanti biar di cek efeknya sesuai waktu maunya Bill Gates 😮,2025-05-13T00:46:52Z
577,@RahmathidayatHidayat-br2co,Gini sudah ngomong nya kalok kena duit😅😅 alasan vaksin pembunuhterbanyak rakyat korupsi dan rakyat jadi kelinci karna duit😅😅,2025-05-13T00:44:38Z
